PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC1_VM2;2;124;16;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;544.0837374125808;
DC1_VM0;0;64;21;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;813.1386491160015;
DC1_VM1;1;89;30;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;230.21177357666284;
DC1_VM2;2;106;18;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;546.8492923442941;
DC1_VM0;0;65;20;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;814.8456560465843;
DC1_VM1;1;69;15;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;232.39652171568423;
DC1_VM2;2;106;18;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;543.0430065007768;
DC1_VM0;0;40;9;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;810.5535712730216;
DC1_VM1;1;95;33;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;235.09299300267776;
DC1_VM2;2;115;13;38;0;22;0.0;0.003;0.001;0.0;4.615384615384615;0.003;541.5851989851021;
DC1_VM0;0;49;6;36;0;24;0.0;0.003;0.001;0.0;4.615384615384615;0.003;814.6781315999847;
DC1_VM1;1;71;6;21;0;20;0.0;0.003;0.001;0.0;4.615384615384615;0.003;237.21861559701347;
DC1_VM2;2;115;13;38;0;23;0.0;0.003;0.001;0.0;4.615384615384615;0.003;541.7922528348913;
DC1_VM0;0;40;9;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;814.4685074949743;
DC1_VM1;1;89;30;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;239.2650153153072;
DC1_VM2;2;120;16;17;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;539.5026471717765;
DC1_VM0;0;52;30;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;812.370171405832;
DC1_VM1;1;97;29;10;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;238.25626290148057;
DC1_VM2;2;124;17;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;543.8021348005855;
DC1_VM0;0;52;31;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;812.5148181811196;
DC1_VM1;1;89;30;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;236.25307128906115;
DC1_VM2;2;122;17;7;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;547.9169247968807;
DC1_VM0;0;65;20;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;812.9113666900703;
DC1_VM1;1;97;29;10;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;239.15465143673464;
DC1_VM2;2;109;16;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;549.3786467350528;
DC1_VM0;0;65;20;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;811.4689112745273;
DC1_VM1;1;89;31;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;240.93098511313792;
DC1_VM2;2;115;13;38;0;24;0.0;0.003;0.001;0.0;4.615384615384615;0.003;552.1860740356396;
DC1_VM0;0;65;20;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;811.6429339191468;
DC1_VM1;1;97;29;10;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;242.51318862335802;
DC1_VM2;2;124;17;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;542.9948434763087;
DC1_VM0;0;65;21;8;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.936401736556;
DC1_VM1;1;71;7;18;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;239.4843488792635;
DC1_VM2;2;120;16;17;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;547.1029785420506;
DC1_VM0;0;42;30;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;802.7074555542595;
DC1_VM1;1;71;7;18;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;239.44315592324983;
DC1_VM2;2;122;17;7;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;547.7428201814773;
DC1_VM0;0;64;21;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;797.4725008216878;
DC1_VM1;1;97;29;10;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;240.17971197779343;
DC1_VM2;2;109;16;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;550.9049788550019;
DC1_VM0;0;64;23;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.9161654328423;
DC1_VM1;1;71;7;18;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;215.67548394555888;
DC1_VM2;2;102;23;8;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.7890963721829;
DC1_VM0;0;65;21;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;792.8655262991188;
DC1_VM1;1;71;7;18;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;216.46821499602856;
DC1_VM2;2;114;19;16;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;552.4824398692631;
DC1_VM0;0;42;30;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;796.7295204775169;
DC1_VM1;1;89;31;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;205.99023038284258;
DC1_VM2;2;114;19;16;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;553.3899742899357;
DC1_VM0;0;40;9;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.1302799907994;
DC1_VM1;1;71;7;18;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;207.65699131013207;
DC1_VM2;2;115;13;38;0;25;0.0;0.003;0.001;0.0;4.615384615384615;0.003;552.2108895721631;
DC1_VM0;0;49;6;36;0;25;0.0;0.003;0.001;0.0;4.615384615384615;0.003;798.4864975702408;
DC1_VM1;1;71;7;18;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;190.57039051383072;
DC1_VM2;2;120;17;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.3057443898351;
DC1_VM0;0;65;21;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;803.014190295431;
DC1_VM1;1;71;7;18;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;183.45582537726568;
DC1_VM2;2;124;18;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.9359697898772;
DC1_VM0;0;40;9;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;804.7537284508762;
DC1_VM1;1;89;31;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;182.555484565582;
DC1_VM2;2;115;13;38;0;26;0.0;0.003;0.001;0.0;4.615384615384615;0.003;546.5021922994733;
DC1_VM0;0;40;9;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;803.8765648487592;
DC1_VM1;1;71;7;18;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;182.38244027011706;
DC1_VM2;2;120;17;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;540.7724563077545;
DC1_VM0;0;49;6;36;0;26;0.0;0.003;0.001;0.0;4.615384615384615;0.003;805.3346563049863;
DC1_VM1;1;95;33;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;185.47647516355528;
DC1_VM2;2;106;18;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;545.1633914376803;
DC1_VM0;0;65;21;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;807.7374131528568;
DC1_VM1;1;95;33;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;183.0264847166486;
DC1_VM2;2;114;19;16;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;546.147177043003;
DC1_VM0;0;42;31;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;810.7020804929489;
DC1_VM1;1;89;31;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;185.25723295237185;
DC1_VM2;2;106;19;9;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;545.0588414883655;
DC1_VM0;0;64;24;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;815.1993364697096;
DC1_VM1;1;71;7;18;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;176.4844610415489;
DC1_VM2;2;115;13;38;0;27;0.0;0.003;0.001;0.0;4.615384615384615;0.003;549.2434296849328;
DC1_VM0;0;65;21;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;818.6144134219471;
DC1_VM1;1;89;31;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;178.10029979736828;
DC1_VM2;2;106;19;9;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;550.9918956840356;
DC1_VM0;0;46;19;10;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;819.0133651570168;
DC1_VM1;1;95;33;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;173.25291154581146;
DC1_VM2;2;120;17;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;545.0335676438872;
DC1_VM0;0;40;9;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;821.8086971236107;
DC1_VM1;1;95;34;16;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;173.9619781945753;
DC1_VM2;2;106;19;9;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;547.8096759549553;
DC1_VM0;0;52;31;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;793.0904742440662;
DC1_VM1;1;85;17;36;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;173.33133826733456;
DC1_VM2;2;106;19;9;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;530.3747990142247;
DC1_VM0;0;52;32;9;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;795.7036029338483;
DC1_VM1;1;95;34;16;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;177.20061655191057;
DC1_VM2;2;115;13;38;0;28;0.0;0.003;0.001;0.0;4.615384615384615;0.003;530.4649843398188;
DC1_VM0;0;52;32;9;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;791.8861106711443;
DC1_VM1;1;89;32;11;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;178.69337912689298;
DC1_VM2;2;120;17;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;532.8014767447335;
DC1_VM0;0;46;19;10;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;796.4833858619154;
DC1_VM1;1;95;34;16;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.36104534357173;
DC1_VM2;2;102;23;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;535.7620050047626;
DC1_VM0;0;58;12;11;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.7152352952307;
DC1_VM1;1;71;7;18;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;178.8225712373619;
DC1_VM2;2;120;17;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;535.4716138611675;
DC1_VM0;0;40;10;7;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.0407648635423;
DC1_VM1;1;95;34;16;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;172.32706776798568;
DC1_VM0;0;65;21;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;795.3418651106235;
DC1_VM2;2;122;17;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;524.2246682280138;
DC1_VM1;1;85;17;36;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;167.62303083888673;
DC1_VM0;0;64;25;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;794.0376459464837;
DC1_VM2;2;114;19;16;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;527.8099539248028;
DC1_VM1;1;71;7;18;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;150.72257266438737;
DC1_VM0;0;64;25;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;785.6942218997115;
DC1_VM2;2;102;23;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;522.6215294250851;
DC1_VM1;1;71;7;18;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;127.47079632370833;
DC1_VM0;0;42;32;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;784.025298439476;
DC1_VM2;2;106;19;9;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;522.6050937253963;
DC1_VM1;1;71;7;18;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;130.6228273548959;
DC1_VM0;0;65;21;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;788.5400045440483;
DC1_VM2;2;114;19;16;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;525.7902455277681;
DC1_VM1;1;71;7;18;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;134.02954146276988;
DC1_VM0;0;46;19;10;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;792.0253749453932;
DC1_VM2;2;119;21;16;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;528.4242039524479;
DC1_VM1;1;76;15;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;133.58247774865458;
DC1_VM0;0;42;32;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;795.3634079342678;
DC1_VM2;2;119;21;16;1;5;0.0;0.003;0.002;0.01;4.615384615384615;0.003;532.7627943940129;
DC1_VM1;1;76;14;2;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;135.55168906161043;
DC1_VM0;0;64;25;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;798.5701983339254;
DC1_VM2;2;119;21;16;1;6;0.0;0.003;0.002;0.01;4.615384615384615;0.003;537.5081790094005;
DC1_VM1;1;76;12;7;2;6;0.0;0.003;0.003;0.02;4.615384615384615;0.003;140.15707367699497;
DC1_VM0;0;46;19;10;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;802.97113052748;
DC1_VM2;2;119;21;16;1;7;0.0;0.003;0.002;0.01;4.615384615384615;0.003;542.113563624785;
DC1_VM1;1;76;13;1;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;144.7624582923795;
DC1_VM0;0;42;32;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;799.8343669069027;
DC1_VM2;2;119;21;16;1;8;0.0;0.003;0.002;0.01;4.615384615384615;0.003;546.7189482401695;
DC1_VM1;1;76;14;2;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;149.36784290776404;
DC1_VM0;0;58;12;11;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;801.6186815237411;
DC1_VM2;2;119;21;16;1;9;0.0;0.003;0.002;0.01;4.615384615384615;0.003;551.3243328555541;
DC1_VM1;1;76;17;11;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;150.03763709583154;
DC1_VM0;0;46;19;10;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;805.398471363078;
DC1_VM2;2;119;21;16;1;10;0.0;0.003;0.002;0.01;4.615384615384615;0.003;555.9297174709386;
DC1_VM1;1;95;34;16;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;136.9335955817187;
DC1_VM0;0;65;21;8;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;808.494293140147;
DC1_VM2;2;124;18;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.5272427634591;
DC1_VM1;1;85;17;36;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;140.25744255207474;
DC1_VM0;0;46;19;10;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;799.0960208034553;
DC1_VM2;2;114;19;16;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;552.9410724592126;
DC1_VM1;1;85;17;36;0;17;0.0;0.003;0.001;0.0;4.615384615384615;0.003;130.1954541753812;
DC1_VM0;0;42;32;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;803.3589088478561;
DC1_VM2;2;119;21;16;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;555.8821408071367;
DC1_VM1;1;95;34;16;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;134.29972568042558;
DC1_VM0;0;49;6;36;0;27;0.0;0.003;0.001;0.0;4.615384615384615;0.003;800.1136004927512;
DC1_VM2;2;114;19;16;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;558.0950438803866;
DC1_VM1;1;98;21;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;127.01035512408089;
DC1_VM0;0;42;32;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;804.2582104887792;
DC1_VM2;2;120;18;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;561.9100293640672;
DC1_VM1;1;85;17;36;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;130.3673658067337;
DC1_VM0;0;40;10;7;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;805.598902912302;
DC1_VM2;2;124;18;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;559.2762085272111;
DC1_VM1;1;76;17;11;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;129.6913934769168;
DC1_VM0;0;64;25;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;810.0463900713326;
DC1_VM2;2;114;19;16;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;563.3580415554898;
DC1_VM1;1;89;32;11;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;133.58195333621552;
DC1_VM0;0;46;19;10;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;813.0598337055835;
DC1_VM2;2;114;19;16;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;564.2388860714232;
DC1_VM1;1;95;34;16;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;134.65106903923788;
DC1_VM0;0;64;25;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;813.1164052206209;
DC1_VM2;2;115;13;38;0;29;0.0;0.003;0.001;0.0;4.615384615384615;0.003;558.5281379769021;
DC1_VM1;1;98;21;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;138.72051012426346;
DC1_VM0;0;46;21;7;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;817.4944803826124;
DC1_VM2;2;124;18;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;562.6388722935135;
DC1_VM1;1;76;17;11;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;134.64568410280526;
DC1_VM0;0;40;10;7;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;821.0488856970587;
DC1_VM2;2;102;23;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;562.2879515159257;
DC1_VM1;1;69;15;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;124.61000378531571;
DC1_VM0;0;52;32;9;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;823.9804516509084;
DC1_VM2;2;122;17;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;561.7483145516394;
DC1_VM1;1;76;17;11;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;127.10633415834354;
DC1_VM0;0;58;14;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;828.2069194348815;
DC1_VM2;2;120;18;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;565.6107094591721;
DC1_VM1;1;85;17;36;0;19;0.0;0.003;0.001;0.0;4.615384615384615;0.003;130.59962977884652;
DC1_VM0;0;64;26;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;830.7096392493931;
DC1_VM2;2;119;21;16;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;569.1291567849571;
DC1_VM1;1;76;17;11;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;116.43153433029875;
DC1_VM0;0;65;22;21;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;827.4121749802384;
DC1_VM2;2;124;19;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;571.0340995808137;
DC1_VM1;1;85;17;36;0;20;0.0;0.003;0.001;0.0;4.615384615384615;0.003;120.82721953360578;
DC1_VM0;0;46;21;7;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;828.8027374693224;
DC1_VM2;2;115;13;38;0;30;0.0;0.003;0.001;0.0;4.615384615384615;0.003;574.4441399189936;
DC1_VM1;1;69;15;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;121.35668365129004;
DC1_VM0;0;46;21;7;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;829.0638634304664;
DC1_VM2;2;124;19;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;575.8718471370421;
DC1_VM1;1;76;17;11;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;122.46896516207016;
DC1_VM0;0;52;32;9;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;833.6445396065583;
DC1_VM2;2;114;19;16;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;575.6260895812188;
DC1_VM1;1;89;32;11;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;118.30213781571001;
DC1_VM0;0;64;26;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;834.5935590094309;
DC1_VM2;2;102;23;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;573.2503914629833;
DC1_VM1;1;89;32;11;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;121.76545241128224;
DC1_VM0;0;58;14;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;834.3596151449574;
DC1_VM2;2;124;19;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;576.3079824491501;
DC1_VM1;1;76;17;11;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;124.33090884182047;
DC1_VM0;0;58;16;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;832.8517010184128;
DC1_VM2;2;120;21;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;577.4505276187278;
DC1_VM1;1;69;15;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;124.42822579248332;
DC1_VM0;0;49;6;36;0;28;0.0;0.003;0.001;0.0;4.615384615384615;0.003;836.0503499823876;
DC1_VM2;2;122;17;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;570.3471989309442;
DC1_VM1;1;69;15;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;117.45526496266257;
DC1_VM0;0;40;10;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;838.0215691479502;
DC1_VM2;2;122;17;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;574.3989591641498;
DC1_VM1;1;98;22;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;113.10270805750906;
DC1_VM0;0;58;17;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;840.9138317911697;
DC1_VM2;2;102;23;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;578.1746826018853;
DC1_VM1;1;98;23;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;111.56793647107133;
DC1_VM0;0;65;22;21;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;837.8711638738287;
DC1_VM2;2;106;19;9;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;578.2368138256838;
DC1_VM1;1;71;7;18;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;114.51704427253799;
DC1_VM0;0;49;6;36;0;29;0.0;0.003;0.001;0.0;4.615384615384615;0.003;837.7479582833535;
DC1_VM2;2;120;21;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;580.935658022825;
DC1_VM1;1;76;17;11;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;112.32575566328796;
DC1_VM0;0;46;21;7;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;838.2604739989433;
DC1_VM2;2;122;18;10;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;582.2560414508298;
DC1_VM1;1;76;17;11;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;104.80441443650625;
DC1_VM0;0;49;6;36;0;30;0.0;0.003;0.001;0.0;4.615384615384615;0.003;841.1530380845079;
DC1_VM2;2;115;13;38;0;31;0.0;0.003;0.001;0.0;4.615384615384615;0.003;582.9433670686108;
DC1_VM1;1;69;15;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;108.46360987665639;
DC1_VM0;0;42;32;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;844.7336263461693;
DC1_VM2;2;115;13;38;0;32;0.0;0.003;0.001;0.0;4.615384615384615;0.003;583.0634385861358;
DC1_VM1;1;98;24;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;109.85896567515556;
DC1_VM0;0;58;17;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;846.4347608613039;
DC1_VM2;2;109;16;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;586.2760959052384;
DC1_VM1;1;76;17;11;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;109.97375567588278;
DC1_VM0;0;64;27;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;841.2518662440671;
DC1_VM2;2;102;23;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;590.310766622802;
DC1_VM1;1;89;32;11;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;108.97279274079847;
DC1_VM0;0;52;32;9;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;844.5812438767093;
DC1_VM2;2;106;19;9;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;594.722958105066;
DC1_VM1;1;71;7;18;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;112.6777805067668;
DC1_VM0;0;40;10;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;845.0728151711955;
DC1_VM2;2;124;19;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;598.5778673452746;
DC1_VM1;1;89;32;11;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;116.12960371238614;
DC1_VM0;0;65;22;21;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;848.8004278815706;
DC1_VM2;2;124;19;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;599.4803170253763;
DC1_VM1;1;76;17;11;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;119.48465372901;
DC1_VM0;0;42;33;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;851.280310568703;
DC1_VM2;2;124;20;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;602.5363437656383;
DC1_VM1;1;98;24;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;123.79062192285028;
DC1_VM0;0;64;27;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;853.4922143072617;
